,longitude,latitude,propertyTaxRate,price,numPriceChanges,saleMonth,saleYear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,medianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,age,zipcode_median,clusters,cluster
7896,-97.74311829,30.35320282,1.98,895000,1,12,2018,21,0,4,3,0,0,0,0,0,2438,1,0,1,1,1.2,6.666666667,1153,16,3.0,4,1,59,474999.0,1,light purple
7897,-97.73462677,30.3615799,1.98,410000,1,7,2020,19,0,4,2,0,0,0,0,0,1134,1,0,1,1,0.866666667,5.333333333,1236,13,2.0,3,1,54,474999.0,0,pink
7898,-97.74941254,30.36675072,1.98,699500,2,4,2018,39,0,3,1,0,0,0,0,0,3172,1,0,1,1,0.733333333,7.0,1523,17,4.0,5,2,39,499000.0,1,light purple
7899,-97.74974823,30.37823105,1.98,648900,3,12,2020,30,0,7,3,2,0,0,0,2,2065,1,0,1,1,0.666666667,7.0,1523,17,2.0,3,1,56,499000.0,0,pink
7900,-97.74859619,30.37154388,1.98,659000,3,5,2018,35,0,3,1,0,0,0,0,0,3382,1,0,1,1,0.633333333,7.0,1523,17,4.0,3,2,47,499000.0,0,pink
7901,-97.74863434,30.37228966,1.98,375000,1,11,2019,16,0,4,1,1,0,0,0,0,1847,1,0,1,1,0.666666667,7.0,1523,17,2.0,2,1,46,499000.0,0,pink
7902,-97.7400589,30.35752296,1.98,550000,1,9,2020,80,2,4,2,1,0,0,0,0,1522,1,0,1,1,1.4,6.666666667,1153,16,2.0,3,1,54,474999.0,0,pink
7903,-97.74414825,30.37449646,1.98,525000,1,12,2020,63,0,4,4,1,1,0,0,0,1453,1,0,1,1,0.8,7.0,1523,17,2.0,3,1,41,499000.0,0,pink
7904,-97.72662354,30.35996437,1.98,584000,4,12,2018,37,0,3,2,0,0,0,0,0,1980,1,0,1,1,0.7,4.0,1019,14,2.0,3,1,55,474999.0,0,pink
7905,-97.74920654,30.37174797,1.98,533300,2,3,2020,1,0,3,3,1,0,0,2,0,1652,1,0,1,1,0.633333333,7.0,1523,17,2.0,2,1,45,499000.0,0,pink
7906,-97.72775269,30.36004639,1.98,789000,3,9,2020,64,0,3,2,1,1,0,0,0,1970,1,0,1,1,0.733333333,4.0,1019,14,2.0,3,1,56,474999.0,1,light purple
7907,-97.74024963,30.35411644,1.98,799000,4,4,2018,28,0,3,1,0,0,0,0,0,2537,1,0,1,1,1.2,6.666666667,1153,16,3.0,4,1,57,474999.0,1,light purple
7908,-97.74900818,30.37208748,1.98,459000,3,5,2018,36,0,4,1,0,0,0,0,0,2321,1,0,1,1,0.666666667,7.0,1523,17,2.0,3,1,46,499000.0,0,pink
7909,-97.74887848,30.37244797,1.98,283000,7,4,2018,28,0,4,2,0,0,0,0,0,1799,1,0,1,1,0.666666667,7.0,1523,17,2.0,2,1,46,499000.0,0,pink
7910,-97.7265625,30.35955811,1.98,530000,5,5,2018,31,0,7,2,0,0,0,0,0,2182,1,0,1,1,0.7,4.0,1019,14,2.0,3,2,54,474999.0,0,pink
7911,-97.74951172,30.37204552,1.98,410000,1,8,2019,28,0,2,2,0,0,0,0,0,2100,1,0,1,1,0.6,7.0,1523,17,2.0,2,1,45,499000.0,0,pink
7912,-97.74367523,30.35479164,1.98,825000,3,12,2020,67,0,3,2,2,2,0,0,0,1985,1,0,1,1,1.3,6.666666667,1153,16,2.0,3,1,58,474999.0,1,light purple
7913,-97.73792267,30.36237717,1.98,254900,7,5,2020,56,0,5,3,2,2,0,0,0,1278,1,0,1,1,0.866666667,5.333333333,1236,13,2.0,3,1,54,474999.0,0,pink
7914,-97.74364471,30.37361717,1.98,249900,5,12,2019,30,0,6,1,3,0,0,2,0,1431,1,0,1,1,0.833333333,7.0,1523,17,2.0,2,1,41,499000.0,0,pink
7915,-97.72750092,30.35998154,1.98,550000,5,11,2018,45,0,2,1,0,0,0,0,0,2040,1,0,1,1,0.733333333,4.0,1019,14,2.0,3,1,55,474999.0,0,pink
7916,-97.73777008,30.3627243,1.98,490000,2,5,2018,22,0,5,2,0,0,0,0,0,1712,1,0,1,1,0.866666667,5.333333333,1236,13,2.0,3,1,53,474999.0,0,pink
7917,-97.74131012,30.35766411,1.98,845000,1,7,2018,1,0,3,1,0,0,0,0,0,2940,1,0,1,1,1.433333333,6.666666667,1153,16,3.0,4,2,55,474999.0,1,light purple
7918,-97.73558807,30.37102318,1.98,500000,1,3,2019,18,0,3,1,0,0,0,0,0,1660,1,0,1,1,0.7,5.333333333,1236,13,2.0,3,1,52,474999.0,0,pink
7919,-97.74526215,30.35512924,1.98,720000,1,11,2020,51,0,5,3,2,3,0,0,0,1740,1,0,1,1,1.266666667,6.666666667,1153,16,2.0,3,1,59,474999.0,1,light purple
7920,-97.74423981,30.37353325,1.98,404900,1,7,2020,35,0,4,2,3,1,0,1,0,1415,1,0,1,1,0.8,7.0,1523,17,2.0,3,1,40,499000.0,0,pink
7921,-97.74436188,30.37351418,1.98,360000,2,11,2019,1,0,6,2,1,0,0,2,0,1431,1,0,1,1,0.8,7.0,1523,17,2.0,2,1,40,499000.0,0,pink
7922,-97.729599,30.35800171,1.98,449000,3,6,2019,35,0,4,2,0,1,0,0,0,1395,1,0,1,1,0.866666667,4.0,1019,14,2.0,3,1,66,474999.0,0,pink
7923,-97.74180603,30.35256386,1.98,587500,1,3,2020,1,0,1,3,1,1,0,1,0,1815,1,0,1,1,1.133333333,6.666666667,1153,16,2.0,3,1,62,474999.0,0,pink
7924,-97.74275208,30.35395241,1.98,599900,1,8,2020,40,0,4,2,0,0,0,1,0,1792,1,0,1,1,1.2,6.666666667,1153,16,2.0,3,1,60,474999.0,0,pink
7925,-97.73104095,30.37245178,1.98,420000,1,8,2020,24,0,0,2,1,0,0,0,0,1672,1,0,1,1,0.733333333,5.333333333,1236,13,2.0,4,1,51,474999.0,0,pink
7926,-97.74326324,30.37570763,1.98,668000,4,1,2019,16,0,5,2,0,0,0,0,0,2480,1,0,1,1,0.833333333,7.0,1523,17,2.0,4,1,56,499000.0,0,pink
7927,-97.75087738,30.36755562,1.98,560000,1,5,2019,37,0,2,2,0,0,0,0,0,2322,1,0,1,1,0.7,7.0,1523,17,2.0,3,2,38,499000.0,0,pink
7928,-97.7449646,30.37272644,1.98,376000,1,4,2018,30,0,5,1,0,0,0,0,0,1519,1,0,1,1,0.766666667,7.0,1523,17,2.0,3,1,42,499000.0,0,pink
7929,-97.75124359,30.36831856,1.98,660000,3,3,2018,39,0,6,2,0,0,0,0,0,2916,1,0,1,1,0.666666667,7.0,1523,17,3.0,5,1,39,499000.0,0,pink
7930,-97.73407745,30.37064552,1.98,543000,3,11,2018,27,0,7,1,0,0,0,0,0,1699,1,0,1,1,0.7,5.333333333,1236,13,2.0,4,1,23,474999.0,0,pink
7931,-97.75081635,30.36908913,1.98,605000,3,7,2019,26,0,4,1,1,0,0,0,0,1813,1,0,1,1,0.666666667,7.0,1523,17,2.0,4,1,38,499000.0,0,pink
7932,-97.73177338,30.35098648,1.98,389000,6,9,2019,1,0,4,1,0,1,0,0,0,1342,1,0,1,1,1.066666667,7.0,1189,16,2.0,3,1,65,474999.0,0,pink
7933,-97.74528503,30.36361313,1.98,500000,2,7,2020,26,0,0,2,0,2,0,0,0,1563,1,0,1,1,0.9,7.0,1523,17,2.0,3,1,57,499000.0,0,pink
7934,-97.73396301,30.35305405,1.98,774000,1,10,2020,51,0,3,2,1,0,0,0,0,2173,1,0,1,1,1.266666667,6.666666667,1153,16,3.0,3,2,1,474999.0,1,light purple
7935,-97.73366547,30.37145805,1.98,650000,2,9,2020,58,0,4,2,4,2,0,1,0,2164,1,0,1,1,0.7,5.333333333,1236,13,3.0,3,2,23,474999.0,0,pink
7936,-97.73856354,30.35094261,1.98,999990,4,10,2020,75,0,3,2,1,1,0,0,0,2153,1,0,1,1,1.066666667,6.666666667,1153,16,3.0,2,1,47,474999.0,1,light purple
7937,-97.74452209,30.37565613,1.98,560000,1,2,2019,39,0,1,1,0,0,0,0,0,2257,1,0,1,1,0.833333333,7.0,1523,17,2.0,4,1,55,499000.0,0,pink
7938,-97.74430847,30.37286568,1.98,333000,5,1,2020,27,0,4,1,0,0,0,0,0,1431,1,0,1,1,0.833333333,7.0,1523,17,2.0,2,1,42,499000.0,0,pink
7939,-97.75115204,30.36941528,1.98,500000,5,4,2018,29,0,4,1,0,0,0,0,0,2038,1,0,1,1,0.666666667,7.0,1523,17,2.0,3,1,54,499000.0,0,pink
7940,-97.73310852,30.37234306,1.98,565000,1,2,2020,28,0,5,1,2,1,0,0,0,1699,1,0,1,1,0.733333333,5.333333333,1236,13,2.0,4,1,23,474999.0,0,pink
7941,-97.73301697,30.37248611,1.98,600000,3,6,2020,26,0,4,2,3,0,0,2,0,1543,1,0,1,1,0.733333333,5.333333333,1236,13,2.0,3,1,23,474999.0,0,pink
7942,-97.7270813,30.3583107,1.98,489999,1,10,2018,28,0,3,1,0,0,0,0,0,1537,1,0,1,1,0.733333333,4.0,1019,14,2.0,4,1,55,474999.0,0,pink
7943,-97.73626709,30.36326408,1.98,375000,6,3,2018,53,0,5,3,0,0,0,0,0,1241,1,0,1,1,0.8,5.333333333,1236,13,1.0,3,1,59,474999.0,0,pink
7944,-97.74191284,30.35539436,1.98,645000,3,4,2019,40,0,4,2,0,0,0,0,0,1738,1,0,1,1,1.3,6.666666667,1153,16,2.0,3,1,58,474999.0,0,pink
7945,-97.72928619,30.35733223,1.98,275000,1,4,2018,14,0,2,1,0,0,0,0,0,1236,1,0,1,1,0.866666667,4.0,1019,14,2.0,3,1,62,474999.0,0,pink
7946,-97.75291443,30.36872482,1.98,499900,1,7,2020,28,0,3,2,2,0,0,0,0,1619,1,0,1,1,0.666666667,7.0,1523,17,2.0,4,1,51,499000.0,0,pink
7947,-97.73691559,30.36232758,1.98,359000,1,11,2018,26,0,6,2,0,0,0,0,0,948,1,0,1,1,0.833333333,5.333333333,1236,13,1.0,3,1,58,474999.0,0,pink
7948,-97.72602081,30.35800934,1.98,559000,3,10,2019,15,0,3,1,1,0,0,0,0,1786,1,0,1,1,0.666666667,4.0,1019,14,2.0,3,1,57,474999.0,0,pink
7949,-97.74817657,30.36372185,1.98,599000,2,4,2018,1,0,5,1,0,0,0,0,0,1734,1,0,1,1,0.833333333,7.0,1523,17,2.0,3,1,50,499000.0,0,pink
7950,-97.74517059,30.35171318,1.98,675000,1,10,2019,36,0,5,1,2,2,0,1,0,1936,1,0,1,1,1.066666667,6.666666667,1153,16,2.0,3,1,62,474999.0,0,pink
7951,-97.72904968,30.35593796,1.98,425000,1,3,2020,27,0,4,1,2,3,0,1,0,1112,1,0,1,1,0.866666667,4.0,1019,14,1.0,3,1,62,474999.0,0,pink
7952,-97.73538208,30.37095451,1.98,394500,1,5,2019,32,0,6,0,0,0,0,0,0,2032,1,0,1,1,0.7,5.333333333,1236,13,2.0,3,1,52,474999.0,0,pink
7953,-97.7299881,30.35652161,1.98,349500,7,3,2020,40,0,4,3,0,0,0,0,0,1490,1,0,1,1,0.9,4.0,1019,14,3.0,3,2,2,474999.0,0,pink
7954,-97.73188019,30.37330055,1.98,575000,2,11,2019,26,0,0,3,0,0,0,0,0,2497,1,0,1,1,0.8,5.333333333,1236,13,5.0,4,2,23,474999.0,0,pink
7955,-97.73484039,30.37069893,1.98,350000,1,6,2018,29,0,4,1,0,0,0,0,0,1352,1,0,1,1,0.666666667,5.333333333,1236,13,2.0,3,1,53,474999.0,0,pink
7956,-97.72758484,30.36432838,1.98,324900,4,3,2018,31,0,4,2,0,0,0,0,0,1792,1,0,1,1,0.766666667,4.0,1019,14,3.0,3,2,10,474999.0,0,pink
7957,-97.74340057,30.35795975,1.98,399000,3,10,2019,1,0,4,2,2,0,0,0,0,1144,1,0,1,1,1.466666667,6.666666667,1153,16,2.0,3,1,55,474999.0,0,pink
7958,-97.73358917,30.37365341,1.98,260000,1,10,2018,31,0,0,1,0,0,0,0,0,1650,1,0,1,1,0.766666667,5.333333333,1236,13,2.0,4,1,50,474999.0,0,pink
7959,-97.74171448,30.37557983,1.98,629000,2,10,2019,6,0,3,1,0,1,0,0,0,2100,1,0,1,1,0.933333333,7.0,1523,17,3.0,4,2,57,499000.0,0,pink
7960,-97.74942017,30.35758591,1.98,188800,1,1,2020,28,0,0,2,1,0,0,0,0,968,1,0,1,1,0.866666667,7.0,1483,16,2.0,2,2,52,750000.0,0,pink
7961,-97.75085449,30.37644577,1.98,612000,2,12,2019,1,0,2,1,0,0,0,0,0,2350,1,0,1,1,0.6,7.0,1523,17,4.0,4,2,44,499000.0,0,pink
7962,-97.74614716,30.36382294,1.98,825000,6,6,2020,34,0,5,2,1,0,0,0,0,2374,1,0,1,1,0.9,7.0,1523,17,3.0,4,2,55,499000.0,1,light purple
7963,-97.74606323,30.36402893,1.98,399900,1,9,2018,36,0,1,2,0,0,0,0,0,1752,1,0,1,1,0.9,7.0,1523,17,2.0,4,1,57,499000.0,0,pink
7964,-97.7269516,30.3624382,1.98,289950,4,2,2020,30,0,2,2,1,0,0,1,0,1210,1,0,1,1,0.7,4.0,1019,14,1.0,3,1,59,474999.0,0,pink
7965,-97.74656677,30.36373901,1.98,519950,1,4,2020,1,0,3,2,1,0,0,0,0,1974,1,0,1,1,0.866666667,7.0,1523,17,2.0,3,1,53,499000.0,0,pink
7966,-97.7520752,30.37731171,1.98,612750,1,4,2019,1,0,0,1,0,0,0,0,0,2556,1,0,1,1,0.6,7.0,1523,17,2.0,4,1,44,499000.0,0,pink
7967,-97.73466492,30.37359619,1.98,350000,5,10,2018,25,0,6,1,0,0,0,0,0,1312,1,0,1,1,0.766666667,5.333333333,1236,13,2.0,3,1,50,474999.0,0,pink
7968,-97.74440765,30.36440277,1.98,429899,8,8,2020,51,0,4,2,2,1,0,1,0,1591,1,0,1,1,0.933333333,7.0,1523,17,2.0,3,1,57,499000.0,0,pink
7969,-97.74966431,30.35725021,1.98,205900,4,12,2020,88,0,4,2,1,0,0,0,0,1016,1,0,1,1,0.866666667,7.0,1483,16,2.0,2,1,52,750000.0,0,pink
7970,-97.72589111,30.36177254,1.98,350000,5,8,2020,77,0,8,2,0,1,0,1,0,1346,1,0,1,1,0.666666667,4.0,1019,14,2.0,3,1,53,474999.0,0,pink
7971,-97.74375916,30.35297585,1.98,520000,1,10,2020,1,0,2,2,1,0,0,0,0,1557,1,0,1,1,1.2,6.666666667,1153,16,2.0,3,1,60,474999.0,0,pink
7972,-97.73406982,30.37033272,1.98,425000,3,4,2020,25,0,3,2,2,1,0,1,0,1361,1,0,1,1,0.666666667,5.333333333,1236,13,2.0,3,1,53,474999.0,0,pink
7973,-97.74723053,30.36460114,1.98,500000,1,10,2018,1,0,3,1,0,0,0,0,0,1971,1,0,1,1,0.833333333,7.0,1523,17,3.0,4,1,52,499000.0,0,pink
7974,-97.72558594,30.3622303,1.98,174900,4,8,2020,36,0,6,2,1,2,0,0,0,1143,1,0,1,1,0.666666667,4.0,1019,14,2.0,3,1,58,474999.0,0,pink
7975,-97.74738312,30.36436653,1.98,520000,1,7,2019,1,0,3,1,3,3,0,1,0,1797,1,0,1,1,0.833333333,7.0,1523,17,3.0,3,1,52,499000.0,0,pink
7976,-97.74331665,30.37696457,1.98,422500,4,12,2020,94,0,3,2,2,0,0,0,0,2217,1,0,1,1,0.866666667,7.0,1523,17,2.0,4,1,57,499000.0,0,pink
7977,-97.74407196,30.4927063,2.21,329900,1,7,2019,39,0,1,2,0,0,0,0,0,2180,1,0,1,1,1.333333333,7.666666667,1785,16,2.0,4,1,30,410000.0,0,pink
7978,-97.74373627,30.49314499,2.21,179900,7,8,2020,30,0,7,3,3,1,0,0,0,2445,1,0,1,1,1.266666667,7.666666667,1785,16,4.0,4,2,35,410000.0,0,pink
7979,-97.74365997,30.51225662,2.21,475000,2,4,2020,1,0,3,3,1,1,0,0,0,2894,1,0,1,1,1.933333333,7.0,1568,16,3.0,4,2,23,410000.0,0,pink
7980,-97.75510406,30.49231339,2.21,439000,3,10,2018,28,0,3,2,0,0,0,0,0,2199,1,0,1,1,1.233333333,8.0,1479,16,2.0,3,1,5,410000.0,0,pink
7981,-97.74350739,30.50409317,2.21,334900,2,4,2018,28,0,1,2,0,0,0,0,0,2384,1,0,1,1,1.466666667,7.666666667,1785,16,3.0,4,2,33,410000.0,0,pink
7982,-97.74668121,30.50576973,2.21,350000,11,1,2018,37,0,5,3,0,0,0,0,0,2270,1,0,1,1,1.5,7.666666667,1524,16,3.0,3,2,18,410000.0,0,pink
7983,-97.74833679,30.51206779,2.21,295000,9,7,2020,80,0,2,4,0,0,0,0,0,2600,1,0,1,1,1.866666667,7.666666667,1524,16,2.0,4,1,18,410000.0,0,pink
7984,-97.75154877,30.50654984,2.21,359995,7,7,2019,1,0,7,2,0,0,0,0,0,2708,1,0,1,1,1.533333333,7.666666667,1524,16,3.0,3,1,16,410000.0,0,pink
7985,-97.74478149,30.50412369,2.21,369000,1,5,2020,37,0,3,3,1,0,0,0,0,2556,1,0,1,1,1.466666667,7.666666667,1785,16,3.0,4,2,30,410000.0,0,pink
7986,-97.74829865,30.5102272,2.21,339900,3,7,2018,30,0,7,3,0,0,0,0,0,2196,1,0,1,1,1.733333333,7.666666667,1524,16,3.0,4,2,17,410000.0,0,pink
7987,-97.74510956,30.51532173,2.21,439900,3,3,2020,1,0,5,2,0,0,0,0,0,2752,1,0,1,1,2.1,7.0,1568,16,3.0,4,2,24,410000.0,0,pink
7988,-97.74771118,30.51141739,2.21,385000,3,10,2018,40,0,3,2,0,0,0,0,0,2707,1,0,1,1,1.833333333,7.666666667,1524,16,2.0,3,1,17,410000.0,0,pink
7989,-97.74065399,30.50613022,2.21,410000,2,9,2020,57,0,7,3,2,2,0,1,0,2559,1,0,1,1,1.4,7.666666667,1785,16,3.0,4,2,24,410000.0,0,pink
7990,-97.74639893,30.51090813,2.21,405000,5,1,2018,1,0,4,2,0,0,0,0,0,3118,1,0,1,1,1.833333333,7.666666667,1524,16,2.0,3,1,18,410000.0,0,pink
7991,-97.74113464,30.50527382,2.21,355000,6,6,2019,72,0,7,3,2,0,0,1,0,2445,1,0,1,1,1.366666667,7.666666667,1785,16,4.0,4,2,29,410000.0,0,pink
7992,-97.74501801,30.51288605,2.21,410000,5,11,2018,1,0,2,2,0,0,0,0,1,3338,1,0,1,1,2.033333333,7.0,1568,16,3.0,4,2,25,410000.0,0,pink
7993,-97.74308014,30.49559593,2.21,439900,1,8,2019,1,0,0,2,0,0,0,0,0,3267,1,0,1,1,1.266666667,7.666666667,1785,16,3.0,4,2,23,410000.0,0,pink
7994,-97.73668671,30.49195671,2.21,309000,6,10,2018,39,0,2,3,0,0,0,0,0,2508,1,0,1,1,1.033333333,7.666666667,1785,16,3.0,4,2,22,410000.0,0,pink
7995,-97.73682404,30.49184227,2.21,400000,1,7,2019,40,0,3,2,0,1,0,1,0,3090,1,0,1,1,1.033333333,7.666666667,1785,16,3.0,4,2,21,410000.0,0,pink
7996,-97.74420166,30.50087547,2.21,494000,2,1,2021,64,0,4,3,2,2,0,0,0,2575,1,0,1,1,1.366666667,7.666666667,1785,16,2.0,3,1,28,410000.0,0,pink
7997,-97.73886108,30.5096283,2.21,147900,4,7,2019,16,0,3,2,1,0,0,0,0,1081,1,0,1,1,1.7,7.0,1568,16,1.0,3,1,37,410000.0,0,pink
7998,-97.74295807,30.51470566,2.21,600000,1,11,2020,40,0,4,3,1,4,0,0,0,3458,1,0,1,1,2.033333333,7.0,1568,16,4.0,5,2,24,410000.0,0,pink
7999,-97.74049377,30.49671936,2.21,339900,1,1,2019,1,0,3,3,0,0,0,0,0,3294,1,0,1,1,1.1,7.666666667,1785,16,3.0,4,2,24,410000.0,0,pink
8000,-97.74227142,30.50415611,2.21,300000,1,7,2018,39,0,3,2,0,0,0,0,0,1916,1,0,1,1,1.4,7.666666667,1785,16,2.0,3,1,29,410000.0,0,pink
8001,-97.73934937,30.50894165,2.21,249000,1,9,2020,21,0,3,3,3,2,0,0,0,1152,1,0,1,1,1.7,7.0,1568,16,2.0,3,1,37,410000.0,0,pink
8002,-97.74184418,30.50513268,2.21,275000,1,10,2020,35,0,4,3,1,1,0,0,0,2000,1,0,1,1,1.4,7.666666667,1785,16,2.0,3,1,29,410000.0,0,pink
8003,-97.73963928,30.50862122,2.21,200000,1,7,2018,12,0,0,2,0,0,0,0,0,1148,1,0,1,1,1.666666667,7.0,1568,16,2.0,3,1,36,410000.0,0,pink
8004,-97.74171448,30.50574303,2.21,419900,5,8,2020,77,0,4,3,3,2,0,1,0,2112,1,0,1,1,1.4,7.666666667,1785,16,3.0,4,2,31,410000.0,0,pink
8005,-97.74465179,30.50093842,2.21,385000,2,7,2018,41,0,0,3,0,0,0,0,0,2698,1,0,1,1,1.433333333,7.666666667,1785,16,2.0,4,1,24,410000.0,0,pink
8006,-97.75382233,30.51062965,2.21,469000,2,2,2018,28,0,4,3,0,0,0,0,0,3032,1,0,1,1,1.8,7.666666667,1524,16,4.0,4,2,15,410000.0,0,pink
8007,-97.75448608,30.50323296,2.21,565000,3,7,2020,36,0,4,3,2,2,0,1,0,3025,1,0,1,1,1.433333333,7.666666667,1524,16,4.0,4,2,14,410000.0,0,pink
8008,-97.73966217,30.50744057,2.21,210000,3,9,2018,14,0,1,3,0,0,0,0,0,1217,1,0,1,1,1.666666667,7.0,1568,16,2.0,4,1,37,410000.0,0,pink
8009,-97.74252319,30.50596809,2.21,574900,5,10,2020,91,0,3,3,0,0,0,0,0,4244,1,0,1,1,1.466666667,7.666666667,1785,16,3.0,5,2,28,410000.0,0,pink
8010,-97.73999786,30.5095787,2.21,165000,4,7,2019,26,0,3,3,1,1,0,0,0,1514,1,0,1,1,1.733333333,7.0,1568,16,2.0,3,1,36,410000.0,0,pink
8011,-97.74021149,30.50941467,2.21,225000,4,10,2019,13,0,5,3,0,0,0,0,0,1217,1,0,1,1,1.7,7.0,1568,16,2.0,3,1,36,410000.0,0,pink
8012,-97.74758911,30.50644875,2.21,219000,6,8,2018,1,0,4,3,0,0,0,0,0,1703,1,0,1,1,1.566666667,7.666666667,1524,16,2.0,3,1,18,410000.0,0,pink
8013,-97.76638031,30.50073433,2.21,549900,4,10,2019,1,0,3,2,3,2,0,2,0,3391,1,0,1,1,2.433333333,8.333333333,1481,16,4.0,4,2,16,410000.0,0,pink
8014,-97.78205109,30.50106812,2.21,360000,1,3,2020,1,0,2,2,1,0,0,1,0,2156,1,0,1,1,1.8,8.333333333,1481,16,2.0,3,1,18,410000.0,0,pink
8015,-97.74411774,30.51717377,2.21,615000,4,12,2020,37,1,4,3,3,0,0,0,0,3436,1,0,1,1,2.166666667,7.0,1568,16,4.0,5,2,25,410000.0,0,pink
8016,-97.7829361,30.50120926,2.21,435000,3,7,2020,30,0,4,3,3,0,0,0,0,2477,1,0,1,1,1.766666667,8.333333333,1481,16,2.0,3,1,18,410000.0,0,pink
8017,-97.76511383,30.50326157,2.21,584900,1,5,2020,39,0,4,3,1,0,0,1,0,3300,1,0,1,1,2.433333333,8.333333333,1481,16,4.0,4,2,17,410000.0,0,pink
8018,-97.74425507,30.49132919,2.21,275000,4,3,2018,1,0,3,2,0,0,0,0,0,1990,1,0,1,1,1.333333333,7.666666667,1785,16,3.0,4,2,29,410000.0,0,pink
8019,-97.75319672,30.49323654,2.21,789000,1,11,2020,40,0,8,3,2,1,0,0,0,4032,1,0,1,1,1.133333333,8.0,1479,16,4.0,4,2,4,410000.0,1,light purple
8020,-97.77338409,30.49624825,2.21,379900,1,12,2019,37,0,4,2,0,0,0,0,1,2537,1,0,1,1,2.266666667,8.0,1479,16,3.0,3,1,21,410000.0,0,pink
8021,-97.74292755,30.50248718,2.21,399999,3,9,2020,68,0,2,3,2,2,0,2,0,3031,1,0,1,1,1.366666667,7.666666667,1785,16,3.0,4,1,30,410000.0,0,pink
8022,-97.76413727,30.50255966,2.21,539900,1,2,2020,40,0,3,2,2,2,0,1,0,3386,1,0,1,1,2.433333333,8.333333333,1481,16,4.0,4,2,17,410000.0,0,pink
8023,-97.74005127,30.50891876,2.21,255000,1,12,2019,19,0,5,2,0,1,0,1,0,1148,1,0,1,1,1.7,7.0,1568,16,2.0,3,1,36,410000.0,0,pink
8024,-97.76475525,30.49304771,2.21,489900,2,5,2018,40,0,4,2,0,0,0,0,0,3696,1,0,1,1,1.733333333,8.0,1479,16,4.0,4,2,13,410000.0,0,pink
8025,-97.76509094,30.50058746,2.21,469000,5,7,2020,27,0,3,3,0,0,0,0,0,3451,1,0,1,1,2.5,8.333333333,1481,16,3.0,5,2,16,410000.0,0,pink
8026,-97.73902893,30.50753593,2.21,269900,3,11,2019,1,0,5,2,0,1,0,0,0,1274,1,0,1,1,1.666666667,7.0,1568,16,2.0,3,1,36,410000.0,0,pink
8027,-97.74731445,30.49952316,2.21,347500,1,12,2018,30,0,6,3,0,0,0,0,0,2093,1,0,1,1,1.5,7.666666667,1785,16,2.0,4,1,17,410000.0,0,pink
8028,-97.76786041,30.49810219,2.21,217900,9,6,2020,25,0,4,3,1,0,0,1,0,1848,1,0,1,1,2.0,8.0,1479,16,2.0,3,1,19,410000.0,0,pink
8029,-97.73938751,30.50993347,2.21,199000,1,5,2018,24,0,4,2,0,0,0,0,0,1218,1,0,1,1,1.733333333,7.0,1568,16,2.0,3,1,36,410000.0,0,pink
8030,-97.76586151,30.49994659,2.21,635000,2,7,2020,77,0,0,2,1,2,0,0,0,3391,1,0,1,1,2.466666667,8.333333333,1481,16,4.0,5,2,16,410000.0,0,pink
8031,-97.74182892,30.50201035,2.21,329900,1,6,2018,31,0,3,2,0,0,0,0,0,2251,1,0,1,1,1.3,7.666666667,1785,16,3.0,4,1,27,410000.0,0,pink
8032,-97.76081085,30.50126076,2.21,450000,4,7,2019,26,0,3,2,1,1,0,0,0,2741,1,0,1,1,2.666666667,8.333333333,1481,16,3.0,4,2,17,410000.0,0,pink
8033,-97.76361847,30.50222397,2.21,419900,6,5,2018,1,0,3,2,0,0,0,0,0,3901,1,0,1,1,2.533333333,8.333333333,1481,16,4.0,5,2,17,410000.0,0,pink
8034,-97.77069092,30.49671364,2.21,475000,8,12,2019,28,0,7,3,0,0,0,0,0,3763,1,0,1,1,2.133333333,8.0,1479,16,4.0,5,2,21,410000.0,0,pink
8035,-97.76129913,30.50257683,2.21,605000,3,1,2019,58,0,7,3,0,0,0,0,0,4022,1,0,1,1,2.6,8.333333333,1481,16,4.0,5,2,18,410000.0,0,pink
8036,-97.74313354,30.50655937,2.21,579950,2,8,2018,40,0,3,2,0,0,0,0,0,3570,1,0,1,1,1.5,7.666666667,1785,16,4.0,5,2,22,410000.0,0,pink
8037,-97.76528931,30.49685478,2.21,420000,1,5,2018,13,0,4,3,0,0,0,0,0,3068,1,0,1,1,1.833333333,8.0,1479,16,4.0,4,2,20,410000.0,0,pink
8038,-97.74336243,30.50639915,2.21,475000,1,1,2019,30,0,3,2,0,0,0,0,0,3111,1,0,1,1,1.5,7.666666667,1785,16,3.0,3,1,23,410000.0,0,pink
8039,-97.74989319,30.5048542,2.21,475000,6,5,2018,31,0,3,2,0,0,0,0,0,2811,1,0,1,1,1.433333333,7.666666667,1524,16,3.0,4,2,17,410000.0,0,pink
8040,-97.78159332,30.49814415,2.21,298999,8,7,2019,1,0,4,3,0,0,0,0,0,2919,1,0,1,1,1.9,8.333333333,1481,16,3.0,3,1,15,410000.0,0,pink
