,latitude,longitude,propertyTaxRate,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,yearBuilt,price,numPriceChanges,saleDate,saleMonth,saleYear,latestPriceSource,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,medianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,age,value,ageCategory,zipcode,zipcode_median
6336,30.21271896,-97.83686829,1.98,False,True,True,True,False,False,Single Family,1984,349900,3,11/27/2019,11,2019,Broker Provided,20,0,7,2,1,0,0,0,0,10690,1687,1,0,1,1,1.066666667,4.666666667,887,14,2.0,3,1,37,Below Median,30-40 Yrs,78749,395000.0
6337,30.21448135,-97.81705475,1.98,False,True,False,True,False,False,Single Family,1978,389999,1,4/11/2019,4,2019,Agent Provided,29,0,3,1,0,0,0,0,0,7230,1568,1,0,1,1,1.1,4.666666667,890,14,2.0,3,1,43,Below Median,40-50 Yrs,78745,349999.0
6338,30.2048893,-97.8433609,1.98,False,True,True,True,False,False,Single Family,1979,345900,3,8/6/2019,8,2019,Agent Provided,48,0,4,2,0,0,0,0,0,12196,1515,1,0,1,1,1.266666667,4.666666667,887,14,2.0,3,1,42,Below Median,40-50 Yrs,78749,395000.0
6339,30.20207024,-97.83154297,1.98,False,True,True,True,False,False,Single Family,1981,349000,2,7/2/2020,7,2020,Agent Provided,78,0,3,2,1,1,0,0,0,9060,1200,1,0,1,1,1.166666667,4.666666667,887,14,2.0,3,1,40,Below Median,30-40 Yrs,78745,349999.0
6340,30.20451927,-97.84181976,1.98,False,True,False,True,False,False,Single Family,1979,328000,1,3/22/2019,3,2019,Agent Provided,26,0,4,1,0,0,0,0,0,7840,1508,1,0,1,1,1.2,4.666666667,887,14,2.0,3,1,42,Below Median,40-50 Yrs,78749,395000.0
6341,30.19757843,-97.83261871,1.98,True,True,True,True,False,False,Single Family,2013,560000,3,1/14/2020,1,2020,Agent Provided,33,0,3,3,2,2,0,1,0,6141,2180,1,0,1,1,1.3,4.666666667,887,14,3.0,4,2,8,Median or Above,<=10 Yrs,78745,349999.0
6342,30.19744492,-97.83144379,1.98,True,True,True,True,False,False,Single Family,2013,569000,1,9/21/2020,9,2020,Broker Provided,90,0,1,2,4,1,0,3,0,7535,1888,1,0,1,1,1.366666667,4.666666667,887,14,3.0,3,2,8,Median or Above,<=10 Yrs,78745,349999.0
6343,30.2226944,-97.78691864,1.98,False,False,True,True,False,False,Single Family,1959,275000,1,8/7/2020,8,2020,Agent Provided,29,0,2,2,0,0,0,0,0,7840,915,1,0,1,1,1.4,4.0,803,12,1.0,3,1,62,Below Median,50+ Yrs,78745,349999.0
6344,30.19638443,-97.82244873,1.98,False,True,False,True,False,False,Single Family,1983,399000,5,6/3/2019,6,2019,Broker Provided,1,0,4,1,0,1,0,0,0,12196,1424,1,0,1,1,1.533333333,4.0,840,13,3.0,3,2,38,Median or Above,30-40 Yrs,78745,349999.0
6345,30.20486641,-97.84177399,1.98,False,True,False,True,False,False,Single Family,1978,339900,6,10/25/2019,10,2019,Broker Provided,1,0,3,1,1,0,0,0,0,9147,1572,1,0,1,1,1.2,4.666666667,887,14,2.0,3,1,43,Below Median,40-50 Yrs,78749,395000.0
6346,30.22404289,-97.78679657,1.98,True,True,True,True,False,False,Single Family,2020,545000,2,10/1/2020,10,2020,Agent Provided,34,0,7,2,0,0,0,0,0,4791,1167,1,0,1,1,1.466666667,4.0,803,12,3.0,2,1,1,Median or Above,<=10 Yrs,78745,349999.0
6347,30.19635963,-97.8164978,1.98,False,True,False,True,False,False,Single Family,1979,325000,4,3/1/2018,3,2018,Agent Provided,1,0,3,1,0,0,0,0,0,7840,1876,1,0,1,1,1.433333333,4.0,840,13,3.0,4,2,42,Below Median,40-50 Yrs,78745,349999.0
6348,30.20540047,-97.84312439,1.98,False,True,True,True,False,True,Single Family,1995,185000,7,7/13/2020,7,2020,Broker Provided,27,0,5,2,1,1,0,0,0,12196,1618,1,0,1,1,1.266666667,4.666666667,887,14,2.0,3,1,26,Below Median,20-30 Yrs,78749,395000.0
6349,30.20077133,-97.83001709,1.98,False,True,False,True,False,False,Single Family,1982,279900,5,2/28/2019,2,2019,Agent Provided,24,0,7,1,0,0,0,0,0,7230,1223,1,0,1,1,1.233333333,4.666666667,887,14,2.0,3,1,39,Below Median,30-40 Yrs,78745,349999.0
6350,30.22258377,-97.79125977,1.98,False,True,True,True,False,False,Single Family,1957,325000,4,12/5/2019,12,2019,Broker Provided,1,0,4,3,2,1,0,0,0,8407,1706,1,0,1,1,1.233333333,4.0,803,12,2.0,4,1,64,Below Median,50+ Yrs,78745,349999.0
6351,30.20175171,-97.81829071,1.98,False,True,True,True,False,False,Single Family,1977,399900,6,7/13/2020,7,2020,"Compass RE Texas, LLC",53,0,3,2,1,0,0,0,0,7448,1598,1,0,1,1,1.2,4.0,840,13,2.0,4,1,44,Below Median,40-50 Yrs,78745,349999.0
6352,30.21378517,-97.80709076,1.98,True,True,False,True,False,False,Single Family,2008,389000,1,7/26/2019,7,2019,Agent Provided,25,0,4,1,1,1,0,0,0,9016,1781,1,0,1,1,0.833333333,4.0,840,13,2.0,3,1,13,Below Median,10-20 Yrs,78745,349999.0
6353,30.20861244,-97.83773041,1.98,False,True,False,True,False,False,Single Family,1980,289900,2,4/14/2018,4,2018,Agent Provided,22,0,3,1,0,0,0,0,0,7971,1436,1,0,1,1,1.033333333,4.666666667,887,14,2.0,3,2,41,Below Median,40-50 Yrs,78749,395000.0
6354,30.21193314,-97.81543732,1.98,False,True,True,True,False,False,Single Family,1977,390000,2,6/15/2020,6,2020,Agent Provided,69,0,1,2,3,1,0,1,0,6534,1250,1,0,1,1,1.133333333,4.666666667,890,14,2.0,3,1,44,Below Median,40-50 Yrs,78745,349999.0
6355,30.20523834,-97.83834839,1.98,False,True,False,True,False,False,Single Family,1976,365000,1,1/24/2019,1,2019,Agent Provided,28,0,2,2,0,0,0,0,0,6664,1816,1,0,1,1,1.066666667,4.666666667,887,14,2.0,4,1,45,Below Median,40-50 Yrs,78749,395000.0
6356,30.20142937,-97.83138275,1.98,False,True,False,True,True,False,Single Family,1982,275000,1,4/16/2018,4,2018,Agent Provided,25,0,0,0,0,0,0,0,0,7840,910,1,0,1,1,1.2,4.666666667,887,14,1.0,2,1,39,Below Median,30-40 Yrs,78745,349999.0
6357,30.20098305,-97.83734894,1.98,False,True,True,True,False,False,Single Family,1975,284900,2,11/25/2020,11,2020,Agent Provided,35,0,2,2,0,0,0,0,0,6969,943,1,0,1,1,1.166666667,4.666666667,887,14,1.0,3,1,46,Below Median,40-50 Yrs,78745,349999.0
6358,30.21220589,-97.80960083,1.98,False,True,True,True,False,False,Single Family,1972,375000,2,8/31/2020,8,2020,Broker Provided,30,0,7,2,1,0,0,1,0,6011,1298,1,0,1,1,0.9,4.0,840,13,2.0,3,1,49,Below Median,40-50 Yrs,78745,349999.0
6359,30.20141029,-97.83110809,1.98,False,True,False,True,False,False,Single Family,1982,309900,2,8/18/2020,8,2020,Agent Provided,82,0,2,0,2,0,0,0,0,7056,1073,1,0,1,1,1.2,4.666666667,887,14,1.0,2,1,39,Below Median,30-40 Yrs,78745,349999.0
6360,30.21628761,-97.78742981,1.98,False,True,False,True,False,True,Single Family,1972,315000,1,9/17/2019,9,2019,Agent Provided,55,0,3,1,1,0,0,0,0,9888,944,1,0,1,1,1.733333333,3.333333333,792,13,1.0,3,1,49,Below Median,40-50 Yrs,78745,349999.0
6361,30.20070648,-97.83055878,1.98,False,True,True,True,False,False,Single Family,1981,395000,3,2/25/2020,2,2020,Agent Provided,25,0,2,2,4,2,0,1,0,6969,1669,1,0,1,1,1.2,4.666666667,887,14,3.0,3,2,40,Below Median,30-40 Yrs,78745,349999.0
6362,30.20898056,-97.83811951,1.98,False,True,False,True,False,False,Single Family,1980,320000,2,9/17/2019,9,2019,Broker Provided,1,0,2,1,1,1,0,0,0,7405,1380,1,0,1,1,1.066666667,4.666666667,887,14,2.0,3,1,41,Below Median,40-50 Yrs,78749,395000.0
6363,30.22090149,-97.78754425,1.98,False,True,True,True,False,False,Single Family,1959,425000,1,11/16/2020,11,2020,Broker Provided,27,0,3,2,0,0,0,0,0,8276,912,1,0,1,1,1.4,4.0,803,12,1.0,3,1,62,Below Median,50+ Yrs,78745,349999.0
6364,30.20113564,-97.83029175,1.98,False,True,False,True,False,False,Single Family,1981,299000,3,7/24/2018,7,2018,Agent Provided,27,0,3,1,0,0,0,0,0,6272,1557,1,0,1,1,1.2,4.666666667,887,14,3.0,3,2,40,Below Median,30-40 Yrs,78745,349999.0
6365,30.21247864,-97.80951691,1.98,False,True,False,True,False,False,Single Family,1972,455000,3,9/27/2019,9,2019,"Coldwell Banker United, Realtors - 183 Office",30,0,5,1,1,1,0,1,0,8189,1450,1,0,1,1,0.9,4.0,840,13,2.0,3,1,49,Median or Above,40-50 Yrs,78745,349999.0
6366,30.18955231,-97.84298706,1.98,True,True,True,True,False,True,Single Family,1994,245900,5,7/28/2020,7,2020,Agent Provided,75,0,2,3,1,1,0,0,0,9104,2373,1,0,1,1,1.033333333,6.666666667,1460,16,3.0,4,2,27,Below Median,20-30 Yrs,78748,312900.0
6367,30.19839096,-97.82220459,1.98,False,True,False,True,False,True,Single Family,1983,429000,1,6/28/2019,6,2019,Agent Provided,17,0,4,1,1,1,0,0,0,7840,2176,1,0,1,1,1.466666667,4.0,840,13,3.0,4,2,38,Median or Above,30-40 Yrs,78745,349999.0
6368,30.2052021,-97.83891296,1.98,False,True,True,True,False,False,Single Family,1976,435000,3,3/19/2020,3,2020,"Compass RE Texas, LLC",40,0,2,2,0,0,0,1,0,7361,1322,1,0,1,1,1.1,4.666666667,887,14,2.0,3,1,45,Median or Above,40-50 Yrs,78749,395000.0
6369,30.21281815,-97.81021881,1.98,False,True,True,True,False,False,Single Family,1971,380000,3,2/14/2020,2,2020,Agent Provided,29,0,6,2,1,1,0,0,0,6011,1277,1,0,1,1,0.866666667,4.0,840,13,2.0,3,1,50,Below Median,40-50 Yrs,78745,349999.0
6370,30.18979645,-97.84299469,1.98,True,True,False,True,False,False,Single Family,1994,215000,7,2/23/2018,2,2018,Agent Provided,17,0,4,1,0,0,0,0,0,7405,1852,1,0,1,1,1.033333333,6.666666667,1460,16,2.0,3,1,27,Below Median,20-30 Yrs,78748,312900.0
6371,30.20127678,-97.83020782,1.98,False,True,True,True,False,False,Single Family,1981,375000,2,10/15/2020,10,2020,Broker Provided,33,0,3,2,4,0,0,0,0,6534,1779,1,0,1,1,1.2,4.666666667,887,14,3.0,3,2,40,Below Median,30-40 Yrs,78745,349999.0
6372,30.20041847,-97.83617401,1.98,False,True,False,True,False,False,Single Family,1975,280000,2,11/20/2019,11,2019,Agent Provided,20,0,3,1,3,0,0,1,0,6926,1019,1,0,1,1,1.233333333,4.666666667,887,14,1.0,3,1,46,Below Median,40-50 Yrs,78745,349999.0
6373,30.23697853,-97.80721283,1.98,False,True,True,True,False,False,Single Family,1969,539900,3,12/16/2020,12,2020,Agent Provided,46,0,3,2,3,1,0,0,0,9583,1642,1,0,1,1,3.433333333,5.666666667,1332,16,2.0,4,1,52,Median or Above,50+ Yrs,78735,649999.0
6374,30.20569229,-97.83865356,1.98,False,True,True,True,False,True,Single Family,1976,394999,2,12/16/2020,12,2020,Agent Provided,22,0,4,2,0,0,0,0,0,7230,1242,1,0,1,1,1.066666667,4.666666667,887,14,2.0,3,1,45,Below Median,40-50 Yrs,78749,395000.0
6375,30.20712852,-97.83688354,1.98,False,True,True,True,False,False,Single Family,1978,400000,3,11/10/2018,11,2018,Agent Provided,1,0,2,2,0,0,0,0,0,7840,1494,1,0,1,1,1.066666667,4.666666667,887,14,2.0,3,1,43,Median or Above,40-50 Yrs,78749,395000.0
6376,30.20933342,-97.79329681,1.98,True,True,True,True,True,False,Single Family,2016,425000,4,11/20/2020,11,2020,Broker Provided,42,0,1,2,1,1,0,0,0,7797,1568,1,0,1,1,0.566666667,4.0,925,14,3.0,3,1,5,Below Median,<=10 Yrs,78745,349999.0
6377,30.19803047,-97.82485962,1.98,False,True,True,True,False,False,Single Family,1994,385000,3,12/16/2019,12,2019,Agent Provided,38,0,8,2,1,1,0,0,0,7013,1801,1,0,1,1,1.5,4.0,840,13,3.0,3,2,27,Below Median,20-30 Yrs,78745,349999.0
6378,30.19030762,-97.84251404,1.98,False,True,True,True,False,False,Single Family,1993,425000,3,12/10/2020,12,2020,Broker Provided,64,0,3,2,3,2,0,0,0,6969,2578,1,0,1,1,1.033333333,6.666666667,1460,16,3.0,4,2,28,Below Median,20-30 Yrs,78748,312900.0
6379,30.19882393,-97.82236481,1.98,False,True,False,True,False,False,Single Family,1983,375000,2,7/15/2019,7,2019,Agent Provided,29,0,2,1,1,2,0,1,0,7187,2034,1,0,1,1,1.433333333,4.0,840,13,2.0,3,1,38,Below Median,30-40 Yrs,78745,349999.0
6380,30.21727943,-97.79105377,1.98,False,True,True,True,False,True,Single Family,1962,369000,2,3/3/2020,3,2020,Agent Provided,26,0,0,2,1,1,0,0,0,6939,1387,1,0,1,1,1.433333333,4.666666667,890,14,2.0,2,1,59,Below Median,50+ Yrs,78745,349999.0
6381,30.20865059,-97.83868408,1.98,False,True,False,True,False,False,Single Family,1981,310000,2,9/3/2019,9,2019,Agent Provided,20,0,3,1,1,1,0,1,0,8624,1505,1,0,1,1,1.1,4.666666667,887,14,2.0,3,1,40,Below Median,30-40 Yrs,78749,395000.0
6382,30.18528557,-97.83621979,1.98,True,True,True,True,False,False,Single Family,1996,324900,2,11/1/2018,11,2018,Agent Provided,21,0,3,2,0,0,0,0,0,4791,1547,1,0,1,1,1.133333333,6.666666667,1460,16,2.0,3,1,25,Below Median,20-30 Yrs,78748,312900.0
6383,30.19910431,-97.83590698,1.98,False,True,True,True,True,False,Single Family,1980,355000,1,10/14/2020,10,2020,Agent Provided,15,0,3,2,1,0,0,0,0,13503,1510,1,0,1,1,1.266666667,4.666666667,887,14,2.0,3,1,41,Below Median,40-50 Yrs,78745,349999.0
6384,30.20310974,-97.82907104,1.98,False,True,False,True,False,False,Single Family,1980,385000,1,8/9/2019,8,2019,Broker Provided,26,0,4,1,2,0,0,0,0,8276,1491,1,0,1,1,1.166666667,4.666666667,887,14,2.0,3,1,41,Below Median,40-50 Yrs,78745,349999.0
6385,30.22438431,-97.79151154,1.98,False,True,True,True,False,False,Single Family,1958,325000,13,3/6/2019,3,2019,Agent Provided,44,0,4,2,0,0,0,0,0,9191,1083,1,0,1,1,1.233333333,4.0,803,12,1.0,3,1,63,Below Median,50+ Yrs,78745,349999.0
6386,30.18103409,-97.83158112,1.98,True,True,True,True,False,True,Single Family,1983,450000,1,3/23/2020,3,2020,Broker Provided,27,0,1,2,1,0,0,1,0,7840,1726,1,0,1,1,1.966666667,5.0,1450,15,2.0,4,1,38,Median or Above,30-40 Yrs,78748,312900.0
6387,30.19728279,-97.82389069,1.98,False,True,True,True,False,False,Single Family,1983,189000,5,9/27/2018,9,2018,Agent Provided,29,0,4,2,0,0,0,0,0,8407,1477,1,0,1,1,1.533333333,4.0,840,13,2.0,3,1,38,Below Median,30-40 Yrs,78745,349999.0
6388,30.1837368,-97.83692169,1.98,True,True,False,True,False,False,Single Family,1998,334900,3,7/22/2019,7,2019,Broker Provided,1,0,4,1,1,1,0,0,0,6969,1739,1,0,1,1,1.2,6.666666667,1460,16,3.0,3,2,23,Below Median,20-30 Yrs,78748,312900.0
6389,30.21306038,-97.81072235,1.98,False,True,True,True,False,False,Single Family,1971,305000,1,9/24/2020,9,2020,Broker Provided,53,0,3,2,3,0,0,2,0,5967,1221,1,0,1,1,0.866666667,4.0,840,13,2.0,3,1,50,Below Median,40-50 Yrs,78745,349999.0
6390,30.20308685,-97.82845306,1.98,False,True,True,True,False,True,Single Family,1981,459900,3,5/20/2020,5,2020,All City Real Estate Ltd. Co,40,0,7,2,1,0,0,0,0,6882,1451,1,0,1,1,1.166666667,4.666666667,887,14,2.0,3,1,40,Median or Above,30-40 Yrs,78745,349999.0
6391,30.18406677,-97.83647919,1.98,True,True,False,True,False,False,Single Family,1996,345000,5,12/5/2019,12,2019,Broker Provided,1,0,4,1,2,1,0,1,0,5227,2073,1,0,1,1,1.166666667,6.666666667,1460,16,3.0,4,2,25,Below Median,20-30 Yrs,78748,312900.0
6392,30.20714951,-97.83382416,1.98,False,True,False,True,False,False,Single Family,1979,429999,2,7/10/2019,7,2019,Redfin Corporation,1,0,3,1,2,4,0,1,0,6272,1784,1,0,1,1,1.0,4.666666667,887,14,2.0,3,2,42,Median or Above,40-50 Yrs,78745,349999.0
6393,30.22092247,-97.78925323,1.98,False,True,True,True,False,False,Single Family,1960,418900,1,5/28/2020,5,2020,Broker Provided,23,0,3,2,1,0,0,0,0,7840,1120,1,0,1,1,1.3,4.0,803,12,2.0,3,1,61,Below Median,50+ Yrs,78745,349999.0
6394,30.18950653,-97.84052277,1.98,True,True,False,True,False,False,Single Family,1995,376500,1,6/20/2018,6,2018,Agent Provided,28,0,6,1,0,0,0,0,0,6882,2068,1,0,1,1,1.0,6.666666667,1460,16,2.0,4,1,26,Below Median,20-30 Yrs,78748,312900.0
6395,30.18892479,-97.83932495,1.98,True,True,True,True,False,False,Single Family,1995,367000,6,9/5/2018,9,2018,Broker Provided,1,0,2,2,0,0,0,0,0,8276,2237,1,0,1,1,1.033333333,6.666666667,1460,16,3.0,4,2,26,Below Median,20-30 Yrs,78748,312900.0
6396,30.20264435,-97.82861328,1.98,False,True,True,True,False,False,Single Family,1981,359500,1,7/1/2020,7,2020,Broker Provided,25,0,3,2,1,0,0,1,0,6490,1297,1,0,1,1,1.166666667,4.666666667,887,14,2.0,4,1,40,Below Median,30-40 Yrs,78745,349999.0
6397,30.22081566,-97.7896347,1.98,False,True,False,True,False,True,Single Family,1960,340000,2,8/14/2019,8,2019,Agent Provided,29,0,1,1,2,1,0,0,0,7797,1331,1,0,1,1,1.333333333,4.0,803,12,2.0,3,1,61,Below Median,50+ Yrs,78745,349999.0
6398,30.20022964,-97.83768463,1.98,False,True,True,True,True,False,Single Family,1975,300000,1,11/24/2020,11,2020,Redfin Corporation,19,0,2,2,1,1,0,0,0,9975,900,1,0,1,1,1.266666667,4.666666667,887,14,1.0,3,1,46,Below Median,40-50 Yrs,78745,349999.0
6399,30.18865013,-97.83863068,1.98,False,True,True,True,False,True,Single Family,1995,495000,1,8/28/2020,8,2020,Broker Provided,48,0,3,2,1,2,0,0,0,13503,2634,1,0,1,1,1.033333333,6.666666667,1460,16,3.0,4,2,26,Median or Above,20-30 Yrs,78748,312900.0
6400,30.20017242,-97.84055328,1.98,False,True,True,True,False,False,Single Family,1983,350000,1,7/15/2020,7,2020,Agent Provided,26,0,4,2,3,4,0,0,0,6490,1510,1,0,1,1,1.3,4.666666667,887,14,2.0,3,1,38,Below Median,30-40 Yrs,78749,395000.0
6401,30.22120857,-97.79154968,1.98,False,True,True,True,False,False,Single Family,1960,439000,3,6/19/2019,6,2019,Broker Provided,33,0,5,3,1,0,0,0,0,8276,1170,1,0,1,1,1.233333333,4.0,803,12,1.0,3,1,61,Median or Above,50+ Yrs,78745,349999.0
6402,30.1941433,-97.82883453,1.98,True,True,False,True,False,False,Single Family,2013,400000,1,3/29/2019,3,2019,Broker Provided,1,0,4,1,0,0,0,0,0,5227,2096,1,0,1,1,1.766666667,4.0,840,13,4.0,3,2,8,Median or Above,<=10 Yrs,78745,349999.0
6403,30.18808746,-97.83943176,1.98,True,True,True,True,False,False,Single Family,1995,235000,8,5/28/2020,5,2020,Broker Provided,1,0,5,2,1,0,0,0,0,7056,2489,1,0,1,1,1.066666667,6.666666667,1460,16,3.0,4,2,26,Below Median,20-30 Yrs,78748,312900.0
6404,30.19635963,-97.82002258,1.98,False,True,True,True,False,False,Single Family,1982,340000,2,11/21/2018,11,2018,Agent Provided,27,0,1,2,0,0,0,0,0,8145,2116,1,0,1,1,1.466666667,4.0,840,13,3.0,3,2,39,Below Median,30-40 Yrs,78745,349999.0
6405,30.20715714,-97.83279419,1.98,False,True,True,True,False,True,Single Family,1979,449950,1,5/8/2019,5,2019,Broker Provided,1,0,4,4,0,1,0,0,0,7840,1446,1,0,1,1,1.066666667,4.666666667,887,14,2.0,3,1,42,Median or Above,40-50 Yrs,78745,349999.0
6406,30.22050285,-97.79306793,1.98,True,True,False,True,False,False,Townhouse,2004,365000,1,7/12/2019,7,2019,Agent Provided,28,0,3,1,0,0,0,0,0,6220,1763,1,0,1,1,1.366666667,4.666666667,890,14,3.0,3,2,17,Below Median,10-20 Yrs,78745,349999.0
6407,30.20387268,-97.82706451,1.98,False,True,False,True,False,False,Single Family,1980,289000,2,9/15/2018,9,2018,Agent Provided,1,0,4,1,0,0,0,0,0,8712,1098,1,0,1,1,1.166666667,4.666666667,887,14,2.0,3,1,41,Below Median,40-50 Yrs,78745,349999.0
6408,30.18936348,-97.82080078,1.98,True,True,True,True,False,False,Single Family,2005,364999,3,6/8/2020,6,2020,Agent Provided,76,0,4,2,1,1,0,0,0,4486,2166,1,0,1,1,1.833333333,4.0,840,13,3.0,3,2,16,Below Median,10-20 Yrs,78745,349999.0
6409,30.1850338,-97.83701324,1.98,True,True,False,True,False,False,Single Family,1995,350000,1,7/23/2019,7,2019,Broker Provided,1,0,2,1,1,1,0,0,0,6098,1907,1,0,1,1,1.133333333,6.666666667,1460,16,3.0,3,2,26,Below Median,20-30 Yrs,78748,312900.0
6410,30.20200539,-97.84563446,1.98,False,True,False,True,False,False,Single Family,1984,290000,2,8/11/2018,8,2018,Agent Provided,23,0,3,1,0,0,0,0,0,8058,1564,1,0,1,1,1.5,4.666666667,887,14,2.0,3,2,37,Below Median,30-40 Yrs,78749,395000.0
6411,30.22070885,-97.79023743,1.98,False,True,True,True,False,False,Single Family,1960,395900,2,7/23/2020,7,2020,Agent Provided,103,0,3,2,2,2,0,0,0,7840,1190,1,0,1,1,1.3,4.0,803,12,2.0,3,1,61,Below Median,50+ Yrs,78745,349999.0
6412,30.19987679,-97.82403564,1.98,False,True,True,True,False,False,Single Family,1996,415000,6,9/16/2020,9,2020,Realty Austin,40,0,3,2,1,1,0,0,0,8712,1858,1,0,1,1,1.633333333,4.666666667,890,14,3.0,4,2,25,Below Median,20-30 Yrs,78745,349999.0
6413,30.1985054,-97.83465576,1.98,False,True,True,True,False,False,Single Family,1978,399900,4,9/3/2020,9,2020,Agent Provided,54,0,2,2,0,0,0,0,0,7666,1286,1,0,1,1,1.3,4.666666667,887,14,2.0,3,1,43,Below Median,40-50 Yrs,78745,349999.0
6414,30.18754387,-97.84004974,1.98,True,True,True,True,False,False,Single Family,1994,319900,1,10/11/2019,10,2019,Broker Provided,30,0,0,2,0,0,0,0,0,7880,2104,1,0,1,1,1.066666667,6.666666667,1460,16,2.0,3,1,27,Below Median,20-30 Yrs,78748,312900.0
6415,30.21641541,-97.79023743,1.98,False,True,False,True,False,False,Single Family,1981,275000,3,12/18/2018,12,2018,Agent Provided,26,0,4,0,0,0,0,0,0,11325,1344,1,0,1,1,1.5,4.666666667,890,14,2.0,3,2,40,Below Median,30-40 Yrs,78745,349999.0
6416,30.18953133,-97.8213501,1.98,True,True,True,True,False,False,Single Family,2006,219900,9,3/17/2018,3,2018,Agent Provided,33,0,3,3,0,0,0,0,0,5575,2358,1,0,1,1,1.833333333,4.0,840,13,3.0,4,2,15,Below Median,10-20 Yrs,78745,349999.0
6417,30.19976044,-97.8237915,1.98,False,True,False,True,False,False,Single Family,1996,375000,3,8/4/2018,8,2018,Agent Provided,1,0,5,1,0,0,0,0,0,12196,1654,1,0,1,1,1.633333333,4.666666667,890,14,3.0,3,2,25,Below Median,20-30 Yrs,78745,349999.0
6418,30.20241737,-97.84648132,1.98,False,True,True,True,False,False,Single Family,1984,290000,1,6/27/2019,6,2019,Agent Provided,17,0,3,2,1,0,0,0,0,6185,1581,1,0,1,1,1.533333333,4.666666667,887,14,2.0,3,2,37,Below Median,30-40 Yrs,78749,395000.0
6419,30.18512344,-97.83789825,1.98,True,True,True,True,False,False,Single Family,1998,329900,5,9/11/2020,9,2020,Agent Provided,29,0,6,3,0,0,0,0,0,6669,1350,1,0,1,1,1.133333333,6.666666667,1460,16,2.0,3,1,23,Below Median,20-30 Yrs,78748,312900.0
6420,30.21300125,-97.80957031,1.98,False,True,True,True,False,False,Single Family,1971,329000,1,9/25/2020,9,2020,Broker Provided,44,0,3,2,3,1,0,1,0,6098,1243,1,0,1,1,0.9,4.0,840,13,2.0,3,1,50,Below Median,40-50 Yrs,78745,349999.0
6421,30.18938255,-97.81938934,1.98,True,True,True,True,False,False,Single Family,2004,335000,1,9/28/2018,9,2018,Agent Provided,1,0,8,2,0,0,0,0,0,4791,1714,1,0,1,1,1.8,4.0,840,13,3.0,3,2,17,Below Median,10-20 Yrs,78745,349999.0
6422,30.20450592,-97.82853699,1.98,False,True,True,True,False,False,Single Family,1980,357900,2,10/6/2020,10,2020,Agent Provided,57,0,3,2,3,0,0,0,0,7535,1228,1,0,1,1,1.1,4.666666667,887,14,2.0,3,1,41,Below Median,40-50 Yrs,78745,349999.0
6423,30.20561028,-97.84455109,1.98,False,True,True,True,False,False,Single Family,1986,300000,3,2/27/2019,2,2019,Agent Provided,30,0,5,2,0,0,0,0,0,5837,1510,1,0,1,1,1.366666667,4.666666667,887,14,3.0,3,2,35,Below Median,30-40 Yrs,78749,395000.0
6424,30.18910408,-97.82090759,1.98,True,True,True,True,False,False,Single Family,2006,424000,1,9/25/2020,9,2020,Agent Provided,53,0,6,2,3,0,0,0,0,4499,2163,1,0,1,1,1.833333333,4.0,840,13,3.0,4,2,15,Below Median,10-20 Yrs,78745,349999.0
6425,30.20922661,-97.79103088,1.98,False,True,True,True,False,False,Single Family,1962,379000,2,10/2/2018,10,2018,Agent Provided,27,0,3,2,0,0,0,0,0,9060,1428,1,0,1,1,0.533333333,4.0,925,14,2.0,3,1,59,Below Median,50+ Yrs,78745,349999.0
6426,30.20469856,-97.82779694,1.98,False,True,False,True,False,False,Single Family,1980,366000,3,3/31/2018,3,2018,Agent Provided,26,0,3,1,0,0,0,0,0,6403,1200,1,0,1,1,1.166666667,4.666666667,887,14,2.0,3,1,41,Below Median,40-50 Yrs,78745,349999.0
6427,30.18473625,-97.83811951,1.98,True,True,True,True,True,False,Single Family,1998,178500,7,12/16/2020,12,2020,Agent Provided,56,0,3,2,1,1,0,0,0,6664,1739,1,0,1,1,1.166666667,6.666666667,1460,16,3.0,3,2,23,Below Median,20-30 Yrs,78748,312900.0
6428,30.19886017,-97.83436584,1.98,False,True,False,True,False,False,Single Family,1981,289900,6,10/12/2018,10,2018,Broker Provided,24,0,2,1,0,0,0,0,0,7448,1031,1,0,1,1,1.3,4.666666667,887,14,2.0,3,1,40,Below Median,30-40 Yrs,78745,349999.0
6429,30.2216835,-97.79177856,1.98,False,True,False,True,False,True,Single Family,1961,340000,2,4/21/2018,4,2018,Agent Provided,6,0,6,1,0,0,0,0,0,7959,940,1,0,1,1,1.233333333,4.0,803,12,1.0,3,1,60,Below Median,50+ Yrs,78745,349999.0
6430,30.18902588,-97.82038879,1.98,True,True,False,True,False,False,Single Family,2005,325000,2,5/23/2019,5,2019,Broker Provided,27,0,3,1,0,0,0,0,0,4486,1714,1,0,1,1,1.8,4.0,840,13,3.0,3,1,16,Below Median,10-20 Yrs,78745,349999.0
